order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,region,product_id,category,sub_category,product_name,sales,quantity,profit,returns,payment_mode
CA-2020-156363,22/10/2020,28/10/2020,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Philadelphia,Pennsylvania,East,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",33.36,2,-2.565,#N/A,COD
US-2020-111920,22/10/2020,26/10/2020,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Tulsa,Oklahoma,Central,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,33.02,2,-2.575,#N/A,Online
CA-2020-127180,22/10/2020,24/10/2020,First Class,TA-21385,Tom Ashbrook,Home Office,United States,New York City,New York,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,33,2,-2.588,#N/A,Online
CA-2020-125451,23/10/2020,24/10/2020,First Class,AH-10075,Adam Hart,Corporate,United States,Cranston,Rhode Island,East,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,32.79,2,-2.588,#N/A,Online
CA-2020-125451,23/10/2020,24/10/2020,First Class,AH-10075,Adam Hart,Corporate,United States,Cranston,Rhode Island,East,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,32.71,2,-2.61,#N/A,COD
CA-2020-106068,23/10/2020,28/10/2020,Standard Class,RB-19330,Randy Bradley,Consumer,United States,Austin,Texas,Central,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",32.54,2,-2.621,#N/A,Online
CA-2020-125451,23/10/2020,24/10/2020,First Class,AH-10075,Adam Hart,Corporate,United States,Cranston,Rhode Island,East,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",32.54,2,-2.626,#N/A,COD
US-2020-105389,23/10/2020,28/10/2020,Second Class,DM-13015,Darrin Martin,Consumer,United States,San Antonio,Texas,Central,TEC-PH-10002824,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,32.54,2,-2.627,#N/A,COD
CA-2020-117079,23/10/2020,27/10/2020,Standard Class,JR-15700,Jocasta Rupert,Consumer,United States,Jacksonville,Florida,South,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,32.48,2,-2.654,#N/A,COD
US-2020-105389,23/10/2020,28/10/2020,Second Class,DM-13015,Darrin Martin,Consumer,United States,San Antonio,Texas,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,32.4,2,-2.659,#N/A,COD
CA-2020-106068,23/10/2020,28/10/2020,Standard Class,RB-19330,Randy Bradley,Consumer,United States,Austin,Texas,Central,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,32.4,2,-2.667,#N/A,COD
CA-2020-139913,23/10/2020,29/10/2020,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Rochester,New York,East,OFF-PA-10003739,Office Supplies,Paper,Xerox 1969,32.4,2,-2.678,#N/A,COD
CA-2020-125451,23/10/2020,24/10/2020,First Class,AH-10075,Adam Hart,Corporate,United States,Cranston,Rhode Island,East,OFF-AP-10002906,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,32.4,2,-2.688,#N/A,COD
CA-2020-125451,23/10/2020,24/10/2020,First Class,AH-10075,Adam Hart,Corporate,United States,Cranston,Rhode Island,East,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",32.4,2,-2.689,#N/A,COD
US-2020-105389,23/10/2020,28/10/2020,Second Class,DM-13015,Darrin Martin,Consumer,United States,San Antonio,Texas,Central,OFF-AR-10000634,Office Supplies,Art,Newell 320,32.4,2,-2.694,#N/A,COD
CA-2020-106068,23/10/2020,28/10/2020,Standard Class,RB-19330,Randy Bradley,Consumer,United States,Austin,Texas,Central,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",32.4,2,-2.698,#N/A,COD
CA-2020-139913,23/10/2020,29/10/2020,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Rochester,New York,East,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,32.4,2,-2.7,#N/A,COD
CA-2020-125451,23/10/2020,24/10/2020,First Class,AH-10075,Adam Hart,Corporate,United States,Cranston,Rhode Island,East,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",32.4,2,-2.7,#N/A,Online
CA-2020-139913,23/10/2020,29/10/2020,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Rochester,New York,East,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),32.13,2,-2.7,#N/A,Online
CA-2020-106068,23/10/2020,28/10/2020,Standard Class,RB-19330,Randy Bradley,Consumer,United States,Austin,Texas,Central,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,32.06,2,-2.7,#N/A,COD
CA-2020-139913,23/10/2020,29/10/2020,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Rochester,New York,East,FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",32.06,2,-2.7,#N/A,COD
CA-2020-141705,24/10/2020,26/10/2020,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Mansfield,Texas,Central,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,32.04,2,-2.73,#N/A,COD
CA-2020-144365,24/10/2020,30/10/2020,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Jackson,Mississippi,South,OFF-FA-10000735,Office Supplies,Fasteners,Staples,31.98,2,-2.755,#N/A,COD
US-2020-110646,26/10/2020,31/10/2020,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,31.98,2,-2.759,#N/A,COD
CA-2020-162173,26/10/2020,01/11/2020,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Virginia Beach,Virginia,South,OFF-EN-10002831,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",31.98,2,-2.765,#N/A,COD
CA-2020-162173,26/10/2020,01/11/2020,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Virginia Beach,Virginia,South,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",31.98,2,-2.789,#N/A,COD
CA-2020-155558,26/10/2020,02/11/2020,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Rochester,Minnesota,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,31.96,2,-2.797,#N/A,Online
CA-2020-155558,26/10/2020,02/11/2020,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Rochester,Minnesota,Central,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,31.96,2,-2.827,#N/A,Cards
US-2020-110646,26/10/2020,31/10/2020,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-LA-10001404,Office Supplies,Labels,Avery 517,31.86,2,-2.831,#N/A,Online
US-2020-110646,26/10/2020,31/10/2020,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",31.86,2,-2.88,#N/A,COD
CA-2020-115119,26/10/2020,30/10/2020,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,East,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,31.74,2,-2.957,#N/A,COD
CA-2020-102729,26/10/2020,31/10/2020,Standard Class,BF-11215,Benjamin Farhat,Home Office,United States,Dallas,Texas,Central,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",31.56,2,-2.97,#N/A,Cards
CA-2020-115119,26/10/2020,30/10/2020,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,East,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",31.56,2,-2.974,#N/A,Cards
CA-2020-130764,27/10/2020,28/10/2020,First Class,JO-15145,Jack O'Briant,Corporate,United States,San Francisco,California,West,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,31.56,2,-2.994,#N/A,COD
CA-2020-151225,27/10/2020,29/10/2020,First Class,JM-15655,Jim Mitchum,Corporate,United States,Los Angeles,California,West,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,31.5,2,-2.996,#N/A,COD
CA-2020-130764,27/10/2020,28/10/2020,First Class,JO-15145,Jack O'Briant,Corporate,United States,San Francisco,California,West,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",31.4,2,-2.999,#N/A,Cards
CA-2020-110310,27/10/2020,02/11/2020,Standard Class,NB-18655,Nona Balk,Corporate,United States,Tallahassee,Florida,South,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,31.4,2,-3.037,#N/A,Online
CA-2020-127922,27/10/2020,03/11/2020,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Dallas,Texas,Central,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,31.36,2,-3.04,#N/A,Online
CA-2020-127922,27/10/2020,03/11/2020,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Dallas,Texas,Central,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,31.32,2,-3.04,#N/A,Online
CA-2020-110310,27/10/2020,02/11/2020,Standard Class,NB-18655,Nona Balk,Corporate,United States,Tallahassee,Florida,South,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,31.25,2,-3.058,#N/A,COD
CA-2020-110373,27/10/2020,30/10/2020,Second Class,MA-17560,Matt Abelman,Home Office,United States,Chicago,Illinois,Central,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,31.1,2,-3.093,#N/A,Online
CA-2020-110373,27/10/2020,30/10/2020,Second Class,MA-17560,Matt Abelman,Home Office,United States,Chicago,Illinois,Central,TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,31.1,2,-3.094,#N/A,Cards
CA-2020-134880,27/10/2020,01/11/2020,Standard Class,TW-21025,Tamara Willingham,Home Office,United States,Mesa,Arizona,West,OFF-PA-10004039,Office Supplies,Paper,Xerox 1882,31.09,2,-3.168,#N/A,Online
CA-2020-110310,27/10/2020,02/11/2020,Standard Class,NB-18655,Nona Balk,Corporate,United States,Tallahassee,Florida,South,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,31.02,2,-3.168,#N/A,Cards
CA-2020-151225,27/10/2020,29/10/2020,First Class,JM-15655,Jim Mitchum,Corporate,United States,Los Angeles,California,West,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,31.01,2,-3.231,#N/A,COD
CA-2020-139353,28/10/2020,30/10/2020,Second Class,JM-15250,Janet Martin,Consumer,United States,Fayetteville,North Carolina,South,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",30.98,2,-3.239,#N/A,Online
CA-2020-111262,28/10/2020,01/11/2020,Second Class,KH-16510,Keith Herrera,Consumer,United States,Houston,Texas,Central,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,30.98,2,-3.241,#N/A,COD
CA-2020-111262,28/10/2020,01/11/2020,Second Class,KH-16510,Keith Herrera,Consumer,United States,Houston,Texas,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,30.96,2,-3.241,#N/A,Cards
CA-2020-160661,28/10/2020,01/11/2020,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Everett,Massachusetts,East,OFF-LA-10002475,Office Supplies,Labels,Avery 519,30.87,2,-3.244,#N/A,Cards
CA-2020-111262,28/10/2020,01/11/2020,Second Class,KH-16510,Keith Herrera,Consumer,United States,Houston,Texas,Central,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,30.84,2,-3.272,#N/A,Online
CA-2020-118367,28/10/2020,02/11/2020,Second Class,LO-17170,Lori Olson,Corporate,United States,New York City,New York,East,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",30.84,2,-3.272,#N/A,Cards
CA-2020-139353,28/10/2020,30/10/2020,Second Class,JM-15250,Janet Martin,Consumer,United States,Fayetteville,North Carolina,South,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",30.83,2,-3.293,#N/A,Online
CA-2020-139353,28/10/2020,30/10/2020,Second Class,JM-15250,Janet Martin,Consumer,United States,Fayetteville,North Carolina,South,OFF-PA-10000300,Office Supplies,Paper,Xerox 1936,30.82,2,-3.312,#N/A,Cards
CA-2020-160983,29/10/2020,31/10/2020,Second Class,GB-14530,George Bell,Corporate,United States,Auburn,New York,East,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,30.82,2,-3.349,#N/A,COD
CA-2020-142622,30/10/2020,02/11/2020,First Class,JK-15625,Jim Karlsson,Consumer,United States,Seattle,Washington,West,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,30.8,2,-3.351,#N/A,COD
CA-2020-155292,30/10/2020,01/11/2020,First Class,RD-19810,Ross DeVincentis,Home Office,United States,Richmond,Kentucky,South,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,30.56,2,-3.379,#N/A,COD
CA-2020-127285,30/10/2020,06/11/2020,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Seattle,Washington,West,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",30.53,2,-3.389,#N/A,COD
CA-2020-123491,30/10/2020,05/11/2020,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,West,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,30.53,2,-3.412,1,COD
CA-2020-142622,30/10/2020,02/11/2020,First Class,JK-15625,Jim Karlsson,Consumer,United States,Seattle,Washington,West,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,30.48,2,-3.427,#N/A,COD
CA-2020-152583,30/10/2020,30/10/2020,Same Day,RA-19945,Ryan Akin,Consumer,United States,Dallas,Texas,Central,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",30.48,2,-3.462,#N/A,Online
CA-2020-152807,30/10/2020,03/11/2020,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,30.4,2,-3.462,#N/A,Online
CA-2020-142622,30/10/2020,02/11/2020,First Class,JK-15625,Jim Karlsson,Consumer,United States,Seattle,Washington,West,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,30.36,2,-3.465,#N/A,Online
CA-2020-123491,30/10/2020,05/11/2020,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,West,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",30.35,2,-3.465,1,COD
CA-2020-139661,30/10/2020,03/11/2020,Standard Class,JW-15220,Jane Waco,Corporate,United States,Vancouver,Washington,West,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,30.35,2,-3.491,#N/A,Online
CA-2020-152807,30/10/2020,03/11/2020,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,30.34,2,-3.504,#N/A,Cards
CA-2020-123491,30/10/2020,05/11/2020,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,West,OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",30.34,2,-3.515,1,Online
CA-2020-123491,30/10/2020,05/11/2020,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,West,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,30.19,2,-3.522,1,Online
CA-2020-152583,30/10/2020,30/10/2020,Same Day,RA-19945,Ryan Akin,Consumer,United States,Dallas,Texas,Central,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",30.18,2,-3.551,#N/A,COD
CA-2020-152807,30/10/2020,03/11/2020,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",30.14,2,-3.552,#N/A,Online
CA-2020-155292,30/10/2020,01/11/2020,First Class,RD-19810,Ross DeVincentis,Home Office,United States,Richmond,Kentucky,South,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",30.08,2,-3.564,#N/A,Online
CA-2020-127285,30/10/2020,06/11/2020,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Seattle,Washington,West,OFF-BI-10002072,Office Supplies,Binders,Cardinal Slant-D Ring Binders,30,2,-3.571,#N/A,Cards
CA-2020-152807,30/10/2020,03/11/2020,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,30,2,-3.6,#N/A,COD
CA-2020-155292,30/10/2020,01/11/2020,First Class,RD-19810,Ross DeVincentis,Home Office,United States,Richmond,Kentucky,South,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",29.99,2,-3.6,#N/A,Cards
CA-2020-155292,30/10/2020,01/11/2020,First Class,RD-19810,Ross DeVincentis,Home Office,United States,Richmond,Kentucky,South,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,29.98,2,-3.602,#N/A,Cards
CA-2020-123491,30/10/2020,05/11/2020,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,West,OFF-LA-10003077,Office Supplies,Labels,Avery 500,29.97,2,-3.621,1,Online
CA-2020-123491,30/10/2020,05/11/2020,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",29.9,2,-3.654,1,Online
CA-2020-152583,30/10/2020,30/10/2020,Same Day,RA-19945,Ryan Akin,Consumer,United States,Dallas,Texas,Central,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,29.9,2,-3.689,#N/A,Online
CA-2020-117114,31/10/2020,05/11/2020,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,Chicago,Illinois,Central,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,29.8,2,-3.72,#N/A,COD
CA-2020-131632,31/10/2020,04/11/2020,Standard Class,AH-10120,Adrian Hane,Home Office,United States,Dallas,Texas,Central,OFF-AR-10003651,Office Supplies,Art,Newell 350,29.74,2,-3.758,#N/A,COD
CA-2020-117114,31/10/2020,05/11/2020,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,Chicago,Illinois,Central,OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",29.72,2,-3.787,#N/A,Online
CA-2020-104136,01/11/2020,04/11/2020,Second Class,SF-20065,Sandra Flanagan,Consumer,United States,Everett,Massachusetts,East,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,29.61,2,-3.788,#N/A,Cards
CA-2020-123967,01/11/2020,03/11/2020,Second Class,SF-20200,Sarah Foster,Consumer,United States,Bellingham,Washington,West,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,29.6,2,-3.8,#N/A,Online
CA-2020-123967,01/11/2020,03/11/2020,Second Class,SF-20200,Sarah Foster,Consumer,United States,Bellingham,Washington,West,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,29.56,2,-3.81,#N/A,COD
CA-2020-104136,01/11/2020,04/11/2020,Second Class,SF-20065,Sandra Flanagan,Consumer,United States,Everett,Massachusetts,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,29.52,2,-3.821,#N/A,Online
CA-2020-143567,02/11/2020,05/11/2020,Second Class,TB-21175,Thomas Boland,Corporate,United States,Henderson,Kentucky,South,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,29.47,2,-3.821,#N/A,COD
CA-2020-167227,02/11/2020,05/11/2020,First Class,NP-18670,Nora Paige,Consumer,United States,Saint Louis,Missouri,Central,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,29.46,2,-3.839,#N/A,COD
US-2020-115609,02/11/2020,07/11/2020,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Los Angeles,California,West,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,29.34,2,-3.855,#N/A,COD
CA-2020-120061,02/11/2020,07/11/2020,Second Class,SR-20425,Sharelle Roach,Home Office,United States,Springfield,Ohio,East,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,29.34,2,-3.886,#N/A,Online
CA-2020-141425,02/11/2020,06/11/2020,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Columbus,Ohio,East,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,29.29,2,-3.903,#N/A,Cards
US-2020-163790,02/11/2020,04/11/2020,Second Class,NL-18310,Nancy Lomonaco,Home Office,United States,Danville,California,West,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,29.24,2,-3.903,#N/A,Cards
US-2020-163790,02/11/2020,04/11/2020,Second Class,NL-18310,Nancy Lomonaco,Home Office,United States,Danville,California,West,OFF-BI-10003718,Office Supplies,Binders,GBC Therma-A-Bind 250T Electric Binding System,29.2,2,-3.925,#N/A,COD
CA-2020-127782,02/11/2020,06/11/2020,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Philadelphia,Pennsylvania,East,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,29.12,2,-4.04,#N/A,Online
CA-2020-143567,02/11/2020,05/11/2020,Second Class,TB-21175,Thomas Boland,Corporate,United States,Henderson,Kentucky,South,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",29.05,2,-4.06,#N/A,COD
CA-2020-143567,02/11/2020,05/11/2020,Second Class,TB-21175,Thomas Boland,Corporate,United States,Henderson,Kentucky,South,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,29,2,-4.072,#N/A,COD
CA-2020-143567,02/11/2020,05/11/2020,Second Class,TB-21175,Thomas Boland,Corporate,United States,Henderson,Kentucky,South,OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,29,2,-4.114,#N/A,COD
CA-2020-169005,02/11/2020,06/11/2020,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Springfield,Virginia,South,OFF-AR-10000246,Office Supplies,Art,Newell 318,28.85,2,-4.14,#N/A,Online
CA-2020-164049,02/11/2020,06/11/2020,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Seattle,Washington,West,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",28.8,2,-4.171,#N/A,COD
CA-2020-167227,02/11/2020,05/11/2020,First Class,NP-18670,Nora Paige,Consumer,United States,Saint Louis,Missouri,Central,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",28.75,2,-4.176,#N/A,Cards
CA-2020-127782,02/11/2020,06/11/2020,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,28.75,2,-4.183,#N/A,Cards
CA-2020-168179,02/11/2020,07/11/2020,Standard Class,JB-16000,Joy Bell-,Consumer,United States,Salt Lake City,Utah,West,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,28.68,2,-4.196,#N/A,COD
US-2020-163790,02/11/2020,04/11/2020,Second Class,NL-18310,Nancy Lomonaco,Home Office,United States,Danville,California,West,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,28.49,2,-4.201,#N/A,Cards
CA-2020-127782,02/11/2020,06/11/2020,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,28.44,2,-4.259,#N/A,Cards
US-2020-163790,02/11/2020,04/11/2020,Second Class,NL-18310,Nancy Lomonaco,Home Office,United States,Danville,California,West,OFF-FA-10004838,Office Supplies,Fasteners,"Super Bands, 12/Pack",28.4,2,-4.299,#N/A,Online
CA-2020-116358,02/11/2020,06/11/2020,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Overland Park,Kansas,Central,OFF-FA-10003495,Office Supplies,Fasteners,Staples,28.35,2,-4.379,#N/A,Online
CA-2020-127782,02/11/2020,06/11/2020,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,28.28,2,-4.455,#N/A,Online
CA-2020-116358,02/11/2020,06/11/2020,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Overland Park,Kansas,Central,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",28.14,2,-4.461,#N/A,Cards
US-2020-163790,02/11/2020,04/11/2020,Second Class,NL-18310,Nancy Lomonaco,Home Office,United States,Danville,California,West,FUR-FU-10002508,Furniture,Furnishings,Document Clip Frames,28.05,2,-4.466,#N/A,Cards
US-2020-145597,02/11/2020,05/11/2020,First Class,GG-14650,Greg Guthrie,Corporate,United States,Bloomington,Illinois,Central,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,28,2,-4.49,#N/A,Online
US-2020-163790,02/11/2020,04/11/2020,Second Class,NL-18310,Nancy Lomonaco,Home Office,United States,Danville,California,West,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",27.96,2,-4.54,#N/A,Cards
CA-2020-142636,03/11/2020,07/11/2020,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Seattle,Washington,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,27.96,2,-4.577,#N/A,Cards
US-2020-105998,03/11/2020,05/11/2020,First Class,CR-12580,Clay Rozendal,Home Office,United States,San Diego,California,West,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,27.93,2,-4.582,#N/A,Online
